URL,Title,Name,Address,Building Size,Lot Size,Year Built,Construction,Water,Sewer,Heating,Gas,Sprinkler System,Year Built/Renovated,Truck Court,Lighting,Building Type,Building Height,Building Class,Typical Floor Size,Column Spacing,Sustainability,Unfinished Ceiling Height,Sale Type,Sale Condition,Property Type,Property Subtype,Tenancy,Building FAR,Land Acres,Percent Leased,Price,Price Per SF,Cap Rate,NOI,Loading Docks,Slab To Slab,Opportunity Zone,Sale Conditions,Construction Status,LoopNet Rating
https://www.loopnet.com/Listing/1116-Business-Park-Rd-Summerville-SC/33536688/,"Summerville, SC Industrial for Lease - 1116 Business Park Rd","Summerville, SC Industrial for Lease - 1116 Business Park Rd","1116 Business Park Rd, Summerville, SC 29483","750,000 SF",49.64 AC,2006,Reinforced Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2402-2404-Blue-Smoke-Ct-Fort-Worth-TX/33301824/,"Fort Worth, TX Flex, Industrial for Lease - 2402-2404 Blue Smoke Ct","Fort Worth, TX Flex, Industrial for Lease - 2402-2404 Blue Smoke Ct","2402-2404 Blue Smoke Ct, Fort Worth, TX 76105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2493-Patton-Rd-Rosenberg-TX/31652366/,"Rosenberg, TX Industrial for Lease - 2493 Patton Rd","Rosenberg, TX Industrial for Lease - 2493 Patton Rd","2493 Patton Rd, Rosenberg, TX 77471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3600-NE-4th-Ave-Oakland-Park-FL/31575857/,"Oakland Park, FL Industrial for Lease - 3600 NE 4th Ave","Oakland Park, FL Industrial for Lease - 3600 NE 4th Ave","3600 NE 4th Ave, Oakland Park, FL 33334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/250-E-Sandford-Blvd-Mount-Vernon-NY/30792164/,"Mount Vernon, NY Industrial for Lease - 250 E Sandford Blvd","Mount Vernon, NY Industrial for Lease - 250 E Sandford Blvd","250 E Sandford Blvd, Mount Vernon, NY 10550","112,385 SF",3.00 AC,1970,Masonry,,,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1001-Bridge-St-Fuquay-Varina-NC/26526489/,"Fuquay Varina, NC Industrial for Lease - 1001 Bridge St","Fuquay Varina, NC Industrial for Lease - 1001 Bridge St","1001 Bridge St, Fuquay Varina, NC 27526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/8-Leecon-Ct-Southampton-NY/25972619/,"Southampton, NY Industrial for Lease - 8 Leecon Ct","Southampton, NY Industrial for Lease - 8 Leecon Ct","8 Leecon Ct, Southampton, NY 11968","44,690 SF",1.71 AC,2023,Steel,City,Septic Field,,Natural,Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/300-Colfax-Ave-Clifton-NJ/23329949/,"Clifton, NJ Industrial for Lease - 300 Colfax Ave","Clifton, NJ Industrial for Lease - 300 Colfax Ave","300 Colfax Ave, Clifton, NJ 07013","31,000 SF",2.00 AC,1940,Masonry,,,,,Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/77-Rowe-St-Newton-MA/29822552/,"Newton, MA Multiple Space Uses for Lease - 77 Rowe St","Newton, MA Multiple Space Uses for Lease - 77 Rowe St","77 Rowe St, Newton, MA 02466","45,497 SF",3.17 AC,,Masonry,City,City,,,Wet,1980/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4400-Patterson-Ave-Perris-CA/29310939/,"Perris, CA Industrial for Lease - 4400 Patterson Ave","Perris, CA Industrial for Lease - 4400 Patterson Ave","4400 Patterson Ave, Perris, CA 92571","259,951 SF",15.07 AC,2024,Reinforced Concrete,,,,,ESFR,,240’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4259-US-130-Edgewater-Park-NJ/28221812/,"Edgewater Park, NJ Industrial for Lease - 4259 US-130","Edgewater Park, NJ Industrial for Lease - 4259 US-130","4259 US-130, Edgewater Park, NJ 08010","704,700 SF",55.00 AC,2022,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Turnpike-Commerce-Center-Shalersville-OH/26139371/,"Shalersville, OH Industrial for Lease - Turnpike Commerce Center","Shalersville, OH Industrial for Lease - Turnpike Commerce Center","Turnpike Commerce Center, Shalersville, OH 44255","1,021,980 SF",74.00 AC,2023,,,,,,,,190’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/14600-Innovation-Dr-Riverside-CA/18290129/,"Riverside, CA Office, Industrial for Lease - 14600 Innovation Dr","Riverside, CA Office, Industrial for Lease - 14600 Innovation Dr","14600 Innovation Dr, Riverside, CA 92508","601,246 SF",26.95 AC,2013,Reinforced Concrete,,,,,ESFR,,245’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3833-McGowen-St-Long-Beach-CA/32908484/,"Long Beach, CA Industrial for Lease - 3833 McGowen St","Long Beach, CA Industrial for Lease - 3833 McGowen St","3833 McGowen St, Long Beach, CA 90808","90,632 SF",3.96 AC,2012,Reinforced Concrete,,,,,ESFR,,59’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7600-Southland-Blvd-Orlando-FL/24812388/,"Orlando, FL Multiple Space Uses for Lease - 7600 Southland Blvd","Orlando, FL Multiple Space Uses for Lease - 7600 Southland Blvd","7600 Southland Blvd, Orlando, FL 32809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2665-Temple-Ave-Signal-Hill-CA/21874721/,"Signal Hill, CA Industrial for Lease - 2665 Temple Ave","Signal Hill, CA Industrial for Lease - 2665 Temple Ave","2665 Temple Ave, Signal Hill, CA 90755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1075-Highway-124-Braselton-GA/27441969/,"Braselton, GA Office, Industrial for Lease - 1075 Highway 124","Braselton, GA Office, Industrial for Lease - 1075 Highway 124","1075 Highway 124, Braselton, GA 30517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2505-Bruckner-Blvd-Bronx-NY/29470596/,"Bronx, NY Multiple Space Uses for Lease - 2505 Bruckner Blvd","Bronx, NY Multiple Space Uses for Lease - 2505 Bruckner Blvd","2505 Bruckner Blvd, Bronx, NY 10465","691,127 SF",20.00 AC,2022,Steel,City,City,Gas,Natural,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1-Fedornak-Fwy-Berkeley-Township-NJ/26322688/,"Berkeley Township, NJ Multiple Space Uses for Lease - 1 Fedornak Fwy","Berkeley Township, NJ Multiple Space Uses for Lease - 1 Fedornak Fwy","1 Fedornak Fwy, Berkeley Township, NJ 08757",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7995-Bowen-Road-Palmetto-GA/26110283/,"Palmetto, GA Industrial for Lease - 7995 Bowen Road","Palmetto, GA Industrial for Lease - 7995 Bowen Road","7995 Bowen Road, Palmetto, GA 30268","563,193 SF",33.72 AC,2024,Reinforced Concrete,,,,,ESFR,,185’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/120-Phyllis-Dr-Croydon-PA/24982624/,"Croydon, PA Industrial for Lease - 120 Phyllis Dr","Croydon, PA Industrial for Lease - 120 Phyllis Dr","120 Phyllis Dr, Croydon, PA 19021","141,276 SF",10.15 AC,2023,,County,County,Gas,Natural,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/542-SE-Loop-410-San-Antonio-TX/24979903/,"San Antonio, TX Industrial for Lease - 542 SE Loop 410","San Antonio, TX Industrial for Lease - 542 SE Loop 410","542 SE Loop 410, San Antonio, TX 78220","639,595 SF",39.00 AC,2023,Reinforced Concrete,City,City,,,ESFR,,240’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/22001-Northpark-Dr-Kingwood-TX/24570788/,"Kingwood, TX Multiple Space Uses for Lease - 22001 Northpark Dr","Kingwood, TX Multiple Space Uses for Lease - 22001 Northpark Dr","22001 Northpark Dr, Kingwood, TX 77339","150,000 SF",,,,,,,,,1991/2012,,,Office,1 Story,A,"150,000 SF",40’ x 40’,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/310-Route-9-Waretown-NJ/33087896/,"Waretown, NJ Flex, Industrial for Lease - 310 Route 9","Waretown, NJ Flex, Industrial for Lease - 310 Route 9","310 Route 9, Waretown, NJ 08758","23,238 SF",3.16 AC,2024,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1501-S-Pennsylvania-Ave-Morrisville-PA/32198014/,"Morrisville, PA Industrial for Lease - 1501 S Pennsylvania Ave","Morrisville, PA Industrial for Lease - 1501 S Pennsylvania Ave","1501 S Pennsylvania Ave, Morrisville, PA 19067","8,253 SF",3.87 AC,1983,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1791-Mount-Zion-Rd-Morrow-GA/30520913/,"Morrow, GA Industrial for Lease - 1791 Mount Zion Rd","Morrow, GA Industrial for Lease - 1791 Mount Zion Rd","1791 Mount Zion Rd, Morrow, GA 30260","465,072 SF",24.13 AC,,Masonry,,,,,ESFR,1972/2023,130’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Heritage-Rd-Chula-Vista-CA/30473936/,"Chula Vista, CA Industrial for Lease - Heritage Rd","Chula Vista, CA Industrial for Lease - Heritage Rd","Heritage Rd, Chula Vista, CA 91911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Pinto-Rd-Pleasant-Run-Rd-Lancaster-TX/30347352/,"Lancaster, TX Industrial for Lease - Pinto Rd & Pleasant Run Rd","Lancaster, TX Industrial for Lease - Pinto Rd & Pleasant Run Rd","Pinto Rd & Pleasant Run Rd, Lancaster, TX 75134","586,919 SF",35.05 AC,2025,,,,,,ESFR,,185’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2327-Wycliff-St-Saint-Paul-MN/29704982/,"Saint Paul, MN Industrial for Lease - 2327 Wycliff St","Saint Paul, MN Industrial for Lease - 2327 Wycliff St","2327 Wycliff St, Saint Paul, MN 55114","495,626 SF",3.98 AC,,Masonry,City,City,Gas,Natural,Wet,1956/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/112-Technology-Dr-Pittsburgh-PA/29694229/,"Pittsburgh, PA Industrial for Lease - 112 Technology Dr","Pittsburgh, PA Industrial for Lease - 112 Technology Dr","112 Technology Dr, Pittsburgh, PA 15275","201,688 SF",22.89 AC,1982,Reinforced Concrete,City,City,Gas,Natural,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/900-Wheeler-Way-Langhorne-PA/29442677/,"Langhorne, PA Industrial for Lease - 900 Wheeler Way","Langhorne, PA Industrial for Lease - 900 Wheeler Way","900 Wheeler Way, Langhorne, PA 19047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/335-Central-Florida-Pky-Orlando-FL/29023787/,"Orlando, FL Industrial for Lease - 335 Central Florida Pky","Orlando, FL Industrial for Lease - 335 Central Florida Pky","335 Central Florida Pky, Orlando, FL 32824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/8301-Old-Dowd-Rd-Charlotte-NC/27586996/,"Charlotte, NC Industrial for Lease - 8301 Old Dowd Rd","Charlotte, NC Industrial for Lease - 8301 Old Dowd Rd","8301 Old Dowd Rd, Charlotte, NC 28214","373,950 SF",13.42 AC,2024,,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/13991-US-HWY-80-Forney-TX/26771463/,"Forney, TX Industrial for Lease - 13991 US HWY 80","Forney, TX Industrial for Lease - 13991 US HWY 80","13991 US HWY 80, Forney, TX 75126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/310-Tyson-Dr-Winchester-VA/26434197/,"Winchester, VA Industrial for Lease - 310 Tyson Dr","Winchester, VA Industrial for Lease - 310 Tyson Dr","310 Tyson Dr, Winchester, VA 22603","244,500 SF",15.00 AC,,Metal,,,,,Wet,1987/2023,150’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/201-Elizabeth-St-Bordentown-NJ/26416443/,"Bordentown, NJ Industrial for Lease - 201 Elizabeth St","Bordentown, NJ Industrial for Lease - 201 Elizabeth St","201 Elizabeth St, Bordentown, NJ 08505","275,955 SF",33.90 AC,,Masonry,City,City,,,Wet,1984/2023,,Fluorescent,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/5670-Aurora-Way-Mccordsville-IN/24885037/,"Mccordsville, IN Industrial for Lease - 5670 Aurora Way","Mccordsville, IN Industrial for Lease - 5670 Aurora Way","5670 Aurora Way, Mccordsville, IN 46055","1,008,072 SF",62.00 AC,2023,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4660-Hammermill-Rd-Tucker-GA/24674306/,"Tucker, GA Office, Industrial for Lease - 4660 Hammermill Rd","Tucker, GA Office, Industrial for Lease - 4660 Hammermill Rd","4660 Hammermill Rd, Tucker, GA 30084","100,800 SF",4.24 AC,1973,Masonry,City,City,Gas,Natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1000-1600-Alegacy-Pl-Waller-TX/22382382/,"Waller, TX Industrial for Lease - 1000-1600 Alegacy Pl","Waller, TX Industrial for Lease - 1000-1600 Alegacy Pl","1000-1600 Alegacy Pl, Waller, TX 77484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2925-Ramco-St-West-Sacramento-CA/21907149/,"West Sacramento, CA Industrial for Lease - 2925 Ramco St","West Sacramento, CA Industrial for Lease - 2925 Ramco St","2925 Ramco St, West Sacramento, CA 95691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/440-N-215th-Ave-Buckeye-AZ/20233005/,"Buckeye, AZ Industrial for Lease - 440 N 215th Ave","Buckeye, AZ Industrial for Lease - 440 N 215th Ave","440 N 215th Ave, Buckeye, AZ 85326","641,906 SF",150.00 AC,2023,,City,City,,Natural,ESFR,,200’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Tremley-Point-Rd-Linden-NJ/18523531/,"Linden, NJ Industrial for Lease - Tremley Point Rd","Linden, NJ Industrial for Lease - Tremley Point Rd","Tremley Point Rd, Linden, NJ 07036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/31259-Wiegman-Rd-Hayward-CA/17272003/,"Hayward, CA Office, Industrial for Lease - 31259 Wiegman Rd","Hayward, CA Office, Industrial for Lease - 31259 Wiegman Rd","31259 Wiegman Rd, Hayward, CA 94544","248,240 SF",10.81 AC,1977,Reinforced Concrete,City,City,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3510-Pipestone-Rd-Dallas-TX/17059048/,"Dallas, TX Industrial for Lease - 3510 Pipestone Rd","Dallas, TX Industrial for Lease - 3510 Pipestone Rd","3510 Pipestone Rd, Dallas, TX 75212","100,050 SF",4.08 AC,1974,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1135-W-Elizabeth-Ave-Linden-NJ/32870510/,"Linden, NJ Industrial for Lease - 1135 W Elizabeth Ave","Linden, NJ Industrial for Lease - 1135 W Elizabeth Ave","1135 W Elizabeth Ave, Linden, NJ 07036","27,000 SF",0.98 AC,,Masonry,City,City,,,Wet,1990/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2414-W-14th-St-Tempe-AZ/32410546/,"Tempe, AZ Industrial for Lease - 2414 W 14th St","Tempe, AZ Industrial for Lease - 2414 W 14th St","2414 W 14th St, Tempe, AZ 85281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1730-Five-Points-Ln-Fuquay-Varina-NC/31350266/,"Fuquay Varina, NC Industrial for Lease - 1730 Five Points Ln","Fuquay Varina, NC Industrial for Lease - 1730 Five Points Ln","1730 Five Points Ln, Fuquay Varina, NC 27526","190,000 SF",8.00 AC,1974,Steel,,,,,,,,Sodium,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2360-Boswell-Rd-Chula-Vista-CA/30737464/,"Chula Vista, CA Industrial for Lease - 2360 Boswell Rd","Chula Vista, CA Industrial for Lease - 2360 Boswell Rd","2360 Boswell Rd, Chula Vista, CA 91914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1466-N-Eliseo-C-Felix-Jr-Way-Avondale-AZ/29113186/,"Avondale, AZ Industrial for Lease - 1466 N Eliseo C. Felix Jr Way","Avondale, AZ Industrial for Lease - 1466 N Eliseo C. Felix Jr Way","1466 N Eliseo C. Felix Jr Way, Avondale, AZ 85323","45,200 SF",2.46 AC,2024,,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/5001-Greenwood-Rd-Shreveport-LA/26508740/,"Shreveport, LA Industrial for Lease - 5001 Greenwood Rd","Shreveport, LA Industrial for Lease - 5001 Greenwood Rd","5001 Greenwood Rd, Shreveport, LA 71109","646,000 SF",78.85 AC,2006,,City,City,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/7600-Wood-Rd-Douglasville-GA/26386511/,"Douglasville, GA Multiple Space Uses for Lease - 7600 Wood Rd","Douglasville, GA Multiple Space Uses for Lease - 7600 Wood Rd","7600 Wood Rd, Douglasville, GA 30134","500,400 SF",25.84 AC,,,City,City,Gas,,ESFR,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/567-575-N-Midland-Ave-Saddle-Brook-NJ/24880842/,"Saddle Brook, NJ Industrial for Lease - 567-575 N Midland Ave","Saddle Brook, NJ Industrial for Lease - 567-575 N Midland Ave","567-575 N Midland Ave, Saddle Brook, NJ 07663","164,500 SF",7.28 AC,1940,,City,City,,,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2864-Whiptail-Loop-E-Carlsbad-CA/22932814/,"Carlsbad, CA Industrial for Lease - 2864 Whiptail Loop E","Carlsbad, CA Industrial for Lease - 2864 Whiptail Loop E","2864 Whiptail Loop E, Carlsbad, CA 92010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/290-Pratt-St-Meriden-CT/4202210/,"Meriden, CT Multiple Space Uses for Lease - 290 Pratt St","Meriden, CT Multiple Space Uses for Lease - 290 Pratt St","290 Pratt St, Meriden, CT 06450","438,000 SF",12.46 AC,1960,Masonry,City,City,Gas,Natural,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/891-Newark-Ave-Elizabeth-NJ/33156031/,"Elizabeth, NJ Industrial for Lease - 891 Newark Ave","Elizabeth, NJ Industrial for Lease - 891 Newark Ave","891 Newark Ave, Elizabeth, NJ 07208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/23371-Aurora-Rd-Bedford-OH/33125123/,"Bedford, OH Industrial for Lease - 23371 Aurora Rd","Bedford, OH Industrial for Lease - 23371 Aurora Rd","23371 Aurora Rd, Bedford, OH 44146","324,980 SF",11.89 AC,,Reinforced Concrete,,,Gas,,ESFR,1978/2011,,Halide,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1-Malcolm-Ave-Teterboro-NJ/32083488/,"Teterboro, NJ Industrial for Lease - 1 Malcolm Ave","Teterboro, NJ Industrial for Lease - 1 Malcolm Ave","1 Malcolm Ave, Teterboro, NJ 07608","515,421 SF",14.20 AC,2023,,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/4100-Meadow-Oak-Dr-Charlotte-NC/31084505/,"Charlotte, NC Industrial for Lease - 4100 Meadow Oak Dr","Charlotte, NC Industrial for Lease - 4100 Meadow Oak Dr","4100 Meadow Oak Dr, Charlotte, NC 28208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1791-Mount-Zion-Rd-Morrow-GA/30520913/,"Morrow, GA Industrial for Lease - 1791 Mount Zion Rd","Morrow, GA Industrial for Lease - 1791 Mount Zion Rd","1791 Mount Zion Rd, Morrow, GA 30260","465,072 SF",24.13 AC,,Masonry,,,,,ESFR,1972/2023,130’,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Ramona-Ave-Mission-Blvd-Montclair-CA/31158055/,"Montclair, CA Industrial for Lease - Ramona Ave & Mission Blvd","Montclair, CA Industrial for Lease - Ramona Ave & Mission Blvd","Ramona Ave & Mission Blvd, Montclair, CA 91763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2910-2960-Scott-Blvd-Santa-Clara-CA/32696094/,"Santa Clara, CA Multiple Space Uses for Lease - 2910-2960 Scott Blvd","Santa Clara, CA Multiple Space Uses for Lease - 2910-2960 Scott Blvd","2910-2960 Scott Blvd, Santa Clara, CA 95054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3411-Mingo-Rd-Denton-TX/30918003/,"Denton, TX Industrial for Lease - 3411 Mingo Rd","Denton, TX Industrial for Lease - 3411 Mingo Rd","3411 Mingo Rd, Denton, TX 76208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/Western-Blvd-Denton-TX/30638683/,"Denton, TX Industrial for Lease - Western Blvd","Denton, TX Industrial for Lease - Western Blvd","Western Blvd, Denton, TX 76207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/8119-Exchange-Dr-Austin-TX/30483039/,"Austin, TX Office, Industrial for Lease - 8119 Exchange Dr","Austin, TX Office, Industrial for Lease - 8119 Exchange Dr","8119 Exchange Dr, Austin, TX 78754","218,040 SF",13.43 AC,1998,Reinforced Concrete,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/2442-N-American-Way-Orange-CA/29744959/,"Orange, CA Industrial for Lease - 2442 N American Way","Orange, CA Industrial for Lease - 2442 N American Way","2442 N American Way, Orange, CA 92865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/13290-W-Sweetwater-Ave-Surprise-AZ/29187738/,"Surprise, AZ Industrial for Lease - 13290 W Sweetwater Ave","Surprise, AZ Industrial for Lease - 13290 W Sweetwater Ave","13290 W Sweetwater Ave, Surprise, AZ 85379","418,400 SF",24.47 AC,2024,,,,,,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/218-Machlin-Ct-City-Of-Industry-CA/18317332/,"City Of Industry, CA Office, Industrial for Lease - 218 Machlin Ct","City Of Industry, CA Office, Industrial for Lease - 218 Machlin Ct","218 Machlin Ct, City Of Industry, CA 91789","297,310 SF",13.44 AC,1999,Reinforced Concrete,City,City,,Natural,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/8550-Ridgefield-Rd-Crystal-Lake-IL/33123347/,"Crystal Lake, IL Office, Industrial for Lease - 8550 Ridgefield Rd","Crystal Lake, IL Office, Industrial for Lease - 8550 Ridgefield Rd","8550 Ridgefield Rd, Crystal Lake, IL 60012","50,000 SF",9.13 AC,,,Well,Septic Field,,,Wet,1999/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/10949-E-Peakview-Ave-Englewood-CO/31049304/,"Englewood, CO Office, Industrial for Lease - 10949 E Peakview Ave","Englewood, CO Office, Industrial for Lease - 10949 E Peakview Ave","10949 E Peakview Ave, Englewood, CO 80111","87,102 SF",4.41 AC,1986,Masonry,City,City,Gas,Natural,Wet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/1030-Outpost-Dr-Conroe-TX/25351878/,"Conroe, TX Multiple Space Uses for Lease - 1030 Outpost Dr","Conroe, TX Multiple Space Uses for Lease - 1030 Outpost Dr","1030 Outpost Dr, Conroe, TX 77304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/3400-3406-Pomona-Blvd-Pomona-CA/17484676/,"Pomona, CA Industrial for Lease - 3400-3406 Pomona Blvd","Pomona, CA Industrial for Lease - 3400-3406 Pomona Blvd","3400-3406 Pomona Blvd, Pomona, CA 91768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/20100-20200-S-Western-Ave-Torrance-CA/16083017/,"Torrance, CA Flex, Industrial for Lease - 20100-20200 S Western Ave","Torrance, CA Flex, Industrial for Lease - 20100-20200 S Western Ave","20100-20200 S Western Ave, Torrance, CA 90501","30,005 SF",6.27 AC,2001,Reinforced Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.loopnet.com/Listing/40-Enterprise-Ave-Lawrence-Township-NJ/27176702/,"Lawrence Township, NJ Industrial for Lease - 40 Enterprise Ave","Lawrence Township, NJ Industrial for Lease - 40 Enterprise Ave","40 Enterprise Ave, Lawrence Township, NJ 08648","261,656 SF",16.44 AC,2023,Reinforced Concrete,City,City,Gas,Natural,ESFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
